ProductID,ProductionLine,Temperature,Pressure,AssemblyTime,Sensor1Reading,Sensor2Reading,Sensor3Reading,OperatorExperience,Defective
5247,LineA,66.57,77.2,140.39,1.06,0.82,0.75,1.6,1
5787,LineA,76.52,91.18,299.45,0.97,1.28,0.85,2.4,0
5947,LineC,67.65,71.03,69.35,1.11,0.73,0.67,5.2,0
1829,LineA,87.76,,92.36,1.11,1.19,1.38,2.2,0
2328,LineA,98.11,116.11,131.2,0.40774538618623585,0.5464786641548995,0.98,8.6,1
4505,LineC,86.13,47.64,269.51,0.84,0.79,0.98,0.5,1
15,LineA,99.3,94.22,218.35,0.5990333451378033,1.17,0.7658227708138573,5.4,1
5282,LineC,92.42,102.73,70.27,0.5486944085716013,0.81,0.7227990196445394,1.5,1
5822,LineA,98.45,33.19,55.88,0.81,1.1,1.18,4.7,0
4503,LineB,60.43,103.58,271.19,1.14,0.94,0.8,7.8,0
7144,LineC,68.94,87.24,195.69,1.08,0.96,0.67,8.3,0
7828,LineB,79.1,58.97,260.34,1.17,0.89,0.71,,0
4764,LineC,79.86,79.9,92.57,1.18,1.27,0.88,3.6,0
1118,LineC,71.47,48.43,198.02,0.91,1.05,0.91,9.8,0
1547,LineC,98.44,81.32,287.6,1.14,0.5633800661390717,1.3,3.9,1
8797,LineA,70.81,94.18,109.95,0.96,0.99,1.02,8.4,0
992,LineC,86.64,76.17,238.83,0.8,1.02,1.11,7.3,0
4613,LineC,95.07,74.67,189.15,0.9,0.6309856740757603,1.049779528531355,2.4,1
3071,LineA,96.99,119.58,96.95,0.4782198973789185,1.24,0.8,8.4,1
9281,LineC,98.96,88.42,166.69,,0.88,0.85,1.0,1
5503,LineB,86.84,33.76,173.25,0.81,0.4338026509270852,0.81,7.2,1
3566,LineB,68.28,41.2,110.69,1.0,0.89,0.99,8.5,0
9083,LineA,73.34,46.38,109.3,0.87,1.27,1.34,6.2,0
5180,LineA,90.29,85.37,129.09,1.07,1.22,0.77,6.3,0
8840,LineA,91.11,114.18,173.11,,1.29,1.22,0.9,1
3988,LineA,92.27,79.79,147.86,0.5436605149149811,0.4845068568796016,1.3,5.7,1
4892,LineB,66.39,97.54,197.01,0.96,1.26,0.92,9.1,0
9597,LineA,75.67,70.14,117.62,0.6040672387944234,0.91,1.0,1.7,1
4974,LineC,72.04,30.18,229.35,0.86,1.21,0.77,0.4,0
3060,LineB,71.69,40.22,190.3,0.92,0.42816885026569446,0.86907977362022,2.6,1
3698,LineB,81.66,74.55,120.55,0.81,0.97,0.79,5.3,1
3591,LineB,70.54,64.1,270.17,0.83,0.97,0.85,2.0,0
8265,LineA,88.1,89.94,74.45,0.83,0.8,1.05,9.8,0
323,LineC,78.88,117.48,295.11,0.95,0.74,0.73,2.6,0
1328,LineC,87.66,51.35,137.17,0.83,0.73,0.72,4.5,0
7026,LineB,95.89,114.45,246.09,0.99,1.01,0.81,9.0,0
7944,LineB,63.97,102.4,236.92,1.05,0.86,1.02,9.6,0
8102,LineC,81.5,52.44,104.05,1.13,1.02,0.94,9.0,0
3334,LineC,91.46,52.72,175.38,1.11,0.88,0.87,0.0,0
7693,LineB,98.65,57.47,85.55,1.04,0.89,0.99,7.8,0
7660,LineA,68.38,67.51,209.17,0.5587621958848418,0.72,1.33,0.5,1
8750,LineA,86.43,30.36,174.56,0.4983554720053993,1.29,1.37,7.4,1
7199,LineA,76.21,33.22,75.1,0.81,0.98,0.77,6.6,0
6283,LineB,99.7,44.72,271.71,1.0,0.39999984695874086,0.84,4.9,1
755,LineB,84.15,93.21,150.48,0.93,1.1,1.27,5.6,0
1129,LineB,73.07,62.53,112.19,1.18,0.98,1.3,8.4,0
2185,LineC,93.22,,59.23,1.1,0.99,0.63,3.6,0
1617,LineB,72.62,85.81,191.11,0.9,0.93,0.66,7.5,0
4450,LineA,79.78,69.6,241.36,1.17,0.82,1.03,5.6,0
8354,LineB,68.79,112.47,180.51,0.84,0.98,1.02,,0
8726,LineA,88.24,96.42,71.54,1.19,0.77,0.89,5.6,0
9714,LineB,99.68,58.24,86.99,0.97,0.99,0.79,6.1,1
7899,LineC,82.77,,252.27,0.83,1.08,0.84,8.5,0
1080,LineC,77.75,57.53,203.34,1.16,1.24,0.64,6.8,0
9202,LineA,94.64,77.45,281.52,1.1,0.88,0.69,6.3,0
4292,LineC,75.04,100.66,217.39,1.08,0.76,1.37,8.2,0
1313,LineB,93.02,46.33,270.04,0.6040672387944234,0.6873236806896674,0.7658227708138573,,1
3856,LineA,99.6,92.52,236.47,0.5285588339451205,1.03,1.0755937792329457,8.5,1
7999,LineA,82.4,97.39,131.14,0.92,1.06,1.01,7.4,1
6519,LineA,64.87,102.61,283.35,0.82,1.26,0.66,7.7,0
277,LineA,75.01,116.54,143.42,1.03,1.09,1.2,4.7,0
5258,LineA,68.92,66.4,122.47,1.02,1.23,0.64,4.2,0
3253,LineC,81.23,114.52,158.25,0.5184910466318802,0.94,0.78,8.5,1
1970,LineA,80.71,51.64,233.38,1.14,0.91,0.71,4.4,0
5139,LineA,88.56,42.76,89.96,0.81,0.6478870760599323,0.84,4.7,1
8457,LineA,92.41,82.45,259.16,0.84,1.03,1.3,6.7,0
4255,LineA,73.4,60.89,231.64,0.96,1.17,1.11,7.0,0
8259,LineA,93.11,98.53,253.09,0.49332157834877916,0.79,1.049779528531355,0.1,1
3757,LineB,64.71,91.71,244.82,1.15,1.08,1.33,7.2,0
645,LineC,66.56,40.53,66.54,1.14,0.84,0.73,2.4,0
7328,LineC,89.43,35.63,154.52,0.412779279842856,1.3,1.29,9.7,1
4055,LineA,61.12,88.93,116.53,0.95,1.09,0.8346607726847658,1.9,1
2554,LineA,78.15,66.59,281.64,1.15,1.23,0.8,6.6,0
4640,LineB,82.03,41.09,119.92,0.5839316641679426,0.49014065754099234,1.19,8.3,1
5845,LineC,79.59,88.16,92.04,0.85,1.22,0.85,6.7,0
4865,LineA,83.66,62.65,169.51,1.13,0.89,1.1960602825070354,2.7,1
4068,LineB,72.99,86.92,203.11,0.81,0.76,1.04,6.6,0
3156,LineB,99.09,63.45,101.2,0.463118216409058,0.4957744582023831,1.06,8.3,1
8326,LineB,60.81,92.99,124.76,1.02,0.96,0.84,9.7,0
2570,LineA,75.99,44.28,278.12,1.1,0.6647884780441046,1.14,1.4,1
2235,LineC,94.17,30.52,138.39,0.5486944085716013,0.91,1.32,8.4,1
8652,LineC,97.2,106.78,94.26,0.5335927276017407,1.19,0.9121035247895379,1.2,1
3324,LineC,94.81,63.26,285.6,0.99,0.6140842720915881,1.1616412815715813,9.5,1
4256,LineB,86.48,99.95,288.64,0.96,1.21,0.96,2.4,0
6583,LineB,68.17,94.3,76.82,0.96,0.86,1.19,7.4,0
2178,LineB,83.79,88.75,209.43,0.94,1.07,0.7830322712815845,5.5,1
9495,LineA,73.82,119.72,128.09,0.91,0.89,1.16,9.7,0
8121,LineC,,118.17,258.57,1.09,0.93,0.73,8.8,0
7991,LineA,99.09,114.79,64.67,1.07,0.39999984695874086,1.15,0.1,1
1869,LineA,95.61,68.27,217.52,0.9,0.83,0.72,6.3,0
8761,LineC,65.89,73.91,166.38,1.13,0.85,0.87,3.2,0
3084,LineC,86.1,69.0,281.94,1.01,0.71,0.9637320261927194,2.6,1
5528,LineC,70.9,,151.88,0.97,0.82,0.91,,0
3604,LineC,87.18,92.4,154.92,,1.22,0.82,0.5,0
9446,LineB,64.25,44.66,79.53,1.09,0.8,1.28,6.7,0
9943,LineB,86.4,83.21,193.44,1.0,0.47323925555682017,1.09,7.2,1
586,LineB,74.07,,210.44,0.93,1.09,1.33,3.4,0
6096,LineB,99.47,70.41,179.74,1.01,0.97,1.23,2.5,0
9761,LineC,84.28,48.25,102.9,0.47318600372229835,1.24,0.8088465219831751,1.3,1
9883,LineB,61.44,59.09,131.95,1.0,0.83,1.36,3.8,0
4182,LineB,89.32,100.13,192.41,0.81,0.89,0.8260560224509023,5.6,1
8166,LineB,88.24,41.88,248.88,1.05,0.5746476674618531,0.85,6.2,1
6226,LineA,82.37,110.27,85.98,0.85,0.87,0.83,3.9,0
2989,LineC,81.06,59.83,140.59,1.01,0.98,0.62,8.3,1
2472,LineC,63.47,76.07,213.41,1.09,0.92,1.24,2.6,0
9973,LineB,61.64,93.95,194.07,1.08,1.08,0.94,9.2,0
1963,LineA,83.8,40.66,155.32,1.05,0.8,1.26,2.1,0
5417,LineC,91.89,36.66,248.81,1.09,0.91,0.76,9.0,1
3454,LineC,64.9,105.47,211.91,1.01,1.08,1.006755777362037,1.5,1
8936,LineA,91.6,105.63,231.12,1.19,0.6873236806896674,1.204665032740899,8.0,1
3168,LineA,84.88,83.77,57.24,1.16,1.11,0.67,0.3,1
4478,LineA,,103.26,235.93,0.82,1.16,0.61,7.8,0
5650,LineA,95.64,86.95,209.32,0.412779279842856,1.01,0.67,1.8,1
5874,LineB,60.73,40.0,181.16,0.89,0.42253504960430377,1.34,1.5,1
1680,LineA,84.15,96.59,132.5,0.85,0.6422532753985416,0.71,0.2,1
7688,LineB,68.09,119.65,269.26,0.8,1.27,1.28,1.2,0
6432,LineC,71.93,,185.74,0.86,1.28,0.67,10.0,0
398,LineB,81.84,50.04,292.09,0.95,1.07,1.14,2.1,1
5882,LineA,66.76,102.65,260.57,1.06,1.14,0.71,7.0,0
8067,LineB,75.25,43.7,146.32,0.81,0.77,1.17,4.2,0
8661,LineB,91.88,62.73,73.8,0.81,1.08,1.33,0.7,1
8287,LineA,63.29,77.0,129.61,0.92,0.97,1.0,8.9,0
4663,LineB,78.87,48.18,274.85,0.86,0.6873236806896674,1.23,2.6,1
7782,LineC,89.96,71.21,195.3,0.5587621958848418,0.5126758601865552,0.76,0.8,1
9991,LineA,65.88,90.73,282.35,0.96,1.09,0.63,8.1,0
3047,LineB,72.5,106.82,157.67,1.07,0.42253504960430377,1.37,0.1,1
4532,LineC,77.5,114.79,276.56,1.0,0.5690138668004624,0.7,0.3,1
6595,LineC,60.55,71.09,211.27,0.85,1.07,0.81,1.8,0
3027,LineA,,79.64,295.97,1.04,0.74,0.7,4.9,0
6999,LineA,93.78,74.42,248.49,0.82,0.92,0.66,6.1,0
2458,LineC,,87.43,189.1,0.463118216409058,0.5915490694460253,1.26,4.0,1
6231,LineB,87.59,41.84,220.13,1.03,1.09,0.91,2.1,0
3331,LineB,62.55,118.86,53.95,1.05,0.95,0.61,7.6,0
3322,LineC,79.21,113.29,200.39,1.08,0.91,1.31,5.0,0
810,LineC,95.52,32.38,281.8,1.15,1.21,0.86,7.1,0
4010,LineB,86.87,114.11,145.78,0.5033893656620195,1.23,0.76,4.2,1
1770,LineA,95.11,78.73,253.95,0.4681521100656782,0.7098588833352303,1.19,2.8,1
9195,LineC,87.16,52.2,142.63,1.0,1.23,0.93,8.3,1
3401,LineA,91.06,106.02,262.97,0.5486944085716013,0.6140842720915881,0.67,5.8,1
9349,LineA,,78.19,167.56,0.48828768469215894,0.6704222787054952,1.187455532273172,9.6,1
520,LineC,66.67,97.06,89.55,0.84,1.0,1.28,5.4,0
2718,LineC,77.26,58.71,110.6,1.15,0.94,0.64,7.8,0
7669,LineB,67.89,73.47,174.51,1.15,0.75,0.66,7.0,0
2731,LineC,95.68,113.5,269.26,0.45808432275243777,1.22,1.13,4.6,1
8063,LineA,86.92,,77.72,0.5738638768547022,1.01,0.7400085201122666,1.1,1
544,LineB,71.92,66.12,94.8,0.95,0.85,0.75,6.0,0
8599,LineA,74.98,113.73,81.99,0.81,0.99,1.13,6.3,0
8405,LineB,94.89,61.22,288.91,1.15,1.05,1.19,0.2,1
5636,LineB,72.72,106.01,298.24,1.05,0.4338026509270852,0.8174512722170386,,1
5900,LineC,64.82,58.54,113.35,1.03,0.95,1.35,7.4,0
7033,LineC,91.25,54.71,51.59,0.83,0.4112674482815223,1.3,3.3,1
7219,LineA,79.37,30.15,68.14,1.07,0.92,0.88,8.8,1
6925,LineB,89.51,71.43,191.44,1.06,1.19,1.22,5.9,1
1024,LineB,72.45,71.65,233.8,1.18,1.0,0.76,2.8,0
6232,LineA,97.9,82.53,154.22,0.5839316641679426,1.08,0.8174512722170386,6.6,1
7847,LineC,99.78,96.56,71.75,1.14,1.16,0.62,9.9,0
3187,LineA,79.24,65.21,132.44,1.08,1.02,0.61,7.7,0
7102,LineC,76.36,81.45,92.45,0.88,0.97,0.73,9.3,0
9743,LineC,89.76,98.1,233.23,1.19,0.97,1.09,0.7,0
486,LineC,96.73,96.51,190.01,0.95,0.5408448634935088,0.8,3.4,1
5353,LineB,87.67,106.35,166.02,0.96,0.5690138668004624,0.8948940243218108,8.3,1
6533,LineC,83.28,119.01,269.24,1.13,1.02,0.67,8.3,0
8741,LineC,62.23,61.42,256.48,0.86,0.87,1.23,2.3,0
7390,LineC,73.34,101.86,169.08,1.07,1.08,0.7141942694106759,1.1,1
492,LineB,99.07,77.15,153.96,0.4782198973789185,0.5352110628321181,1.1444317811038542,0.9,1
5433,LineB,98.0,115.85,218.19,1.11,0.74,0.83,6.8,0
2449,LineC,89.31,71.45,151.22,1.05,1.26,1.28,3.5,0
8883,LineA,90.21,82.53,229.68,0.5033893656620195,0.47323925555682017,1.023965277829764,9.8,1
1254,LineA,85.06,,225.71,0.4530504290958176,1.19,0.5679135154349954,3.8,1
1216,LineC,87.07,108.82,217.77,1.06,1.12,0.8002417717493115,2.2,1
8306,LineB,82.42,119.72,162.16,,0.81,0.65,,1
4184,LineC,77.28,77.17,282.93,1.03,0.77,0.69,4.3,0
1193,LineC,82.57,81.18,122.98,,0.78,1.12,7.6,0
6689,LineA,81.51,116.32,77.76,1.16,1.15,0.6,2.2,1
5153,LineB,71.52,38.91,244.65,0.92,0.7267602853194025,0.77,5.4,1
7599,LineA,,66.88,118.66,1.18,1.27,1.3,2.2,0
2297,LineC,82.49,112.8,79.69,1.0,0.73,0.85,2.2,0
5773,LineC,72.7,81.74,132.8,1.14,1.21,1.38,6.5,0
5904,LineA,83.1,57.17,218.58,0.84,1.27,0.5679135154349954,6.2,1
3476,LineC,71.88,76.37,206.25,0.94,0.6760560793668859,0.5420992647334046,0.9,1
9160,LineC,96.47,49.91,261.26,,0.89,0.7830322712815845,0.3,1
2743,LineB,78.54,77.78,126.03,1.16,1.11,1.32,4.4,0
2371,LineB,87.19,38.91,106.49,0.96,0.87,0.9207082750234015,3.1,1
4949,LineA,79.88,102.27,52.22,1.18,0.86,0.69,0.1,1
9251,LineA,90.25,,169.07,1.2,1.02,0.92,6.7,0
2663,LineB,,33.63,120.24,1.02,1.26,0.88,9.7,0
180,LineB,85.17,81.83,155.57,0.5084232593186397,0.5915490694460253,0.6625657680074946,6.6,1
5477,LineC,91.69,52.16,53.72,0.5738638768547022,0.92,0.7055895191768123,7.3,1
6503,LineB,77.72,108.61,295.45,0.91,0.81,1.07,8.1,0
7280,LineA,68.3,97.23,145.39,0.4681521100656782,0.89,0.5679135154349954,1.3,1
7532,LineC,97.68,104.53,281.4,0.5788977705113224,0.6422532753985416,0.8260560224509023,9.9,1
497,LineB,62.04,40.0,173.2,1.0,1.13,0.8002417717493115,7.9,1
8857,LineA,92.14,56.57,267.21,0.5537283022282216,0.47323925555682017,0.85,5.2,1
9385,LineA,85.42,88.01,172.91,0.568829983198082,0.6704222787054952,0.82,2.4,1
259,LineB,62.09,48.58,273.54,1.15,0.91,0.88,5.4,0
7638,LineA,77.13,45.66,299.56,0.81,0.6704222787054952,0.76,0.3,1
3538,LineC,83.4,31.59,64.32,0.40774538618623585,1.11,1.04,9.8,1
5868,LineB,83.22,85.45,156.51,0.463118216409058,0.78,0.8604750233863565,5.9,1
7465,LineC,60.97,105.47,144.22,,1.24,1.08,2.8,0
7597,LineB,76.3,97.72,54.35,1.05,1.26,0.92,9.4,0
4371,LineB,83.72,53.98,283.25,0.4530504290958176,1.29,0.9981510271281735,6.5,1
8349,LineB,95.36,104.8,261.96,0.8,0.92,1.34,9.1,0
2276,LineC,79.31,119.06,215.05,1.14,1.21,0.79,8.9,0
9708,LineC,67.01,61.84,177.85,1.13,0.94,1.21,9.0,0
3422,LineA,84.18,106.68,56.41,1.11,0.82,1.27,2.7,0
1723,LineC,67.73,98.59,92.19,0.82,0.7098588833352303,1.01,1.8,1
5608,LineA,81.75,,279.96,0.48828768469215894,0.5352110628321181,1.21,1.0,1
5827,LineA,63.8,,58.23,1.16,1.19,1.28,4.2,0
4739,LineA,89.96,40.74,65.65,1.04,0.75,1.05,2.5,1
9654,LineB,98.81,53.7,169.83,1.14,0.4845068568796016,0.8,2.2,1
1858,LineA,92.95,53.24,65.85,0.4278809608127166,0.76,0.5765182656688589,1.1,1
6162,LineA,88.09,66.35,62.71,1.18,1.25,1.1960602825070354,8.0,1
7348,LineB,73.93,75.75,172.94,0.94,0.75,1.22,8.7,0
1777,LineB,81.05,114.41,250.4,0.40774538618623585,1.21,0.86907977362022,,1
2170,LineB,63.16,69.45,291.25,1.09,0.81,1.3,9.1,0
5987,LineC,72.48,,223.74,0.83,1.09,1.12,9.1,0
1741,LineA,76.51,84.91,57.16,1.09,1.28,1.13,8.7,0
4415,LineC,63.57,34.77,250.53,0.4782198973789185,1.09,0.83,8.6,1
3784,LineC,74.42,57.04,115.79,,1.26,0.79,5.8,0
6129,LineA,66.85,47.2,107.29,0.93,1.16,0.88,9.6,0
3232,LineB,92.74,59.4,258.28,0.45808432275243777,0.93,0.8948940243218108,3.7,1
1378,LineC,86.41,43.72,86.07,0.97,0.6253518734143696,1.0755937792329457,,1
8402,LineC,70.78,74.9,168.44,1.15,1.29,1.08,4.9,0
3974,LineC,97.27,91.25,71.26,0.9,1.14,1.11,9.1,0
7461,LineC,94.0,47.98,272.0,0.412779279842856,0.7267602853194025,0.9809415266604463,5.5,1
6777,LineA,,57.26,272.12,0.82,0.98,1.18,9.1,0
9556,LineC,69.61,95.37,64.55,1.04,0.87,0.6,2.9,0
1495,LineC,78.7,81.19,167.93,1.13,1.23,0.78,4.6,0
7327,LineC,88.33,43.79,219.87,0.81,0.42253504960430377,1.31,,1
7265,LineB,81.71,108.34,85.42,1.18,1.23,1.16,,0
2853,LineA,86.58,56.17,265.8,1.11,0.5802814681232438,0.75,7.6,1
1944,LineC,95.96,58.46,282.37,0.4832537910355387,0.91,1.0841985294668093,5.9,1
750,LineC,79.1,104.56,182.22,,0.8,1.23,9.6,0
6161,LineB,67.87,50.86,144.83,1.17,1.01,1.23,5.5,0
1078,LineA,94.92,35.58,287.66,0.83,0.5126758601865552,0.94,7.1,1
2963,LineB,81.84,107.61,100.56,0.91,0.75,1.0153605275959006,0.8,1
1343,LineC,94.6,,267.11,0.5084232593186397,0.5183096608479459,0.7658227708138573,0.6,1
4728,LineB,76.98,56.17,269.49,1.06,0.73,0.79,5.0,0
8477,LineA,75.25,47.17,257.14,1.19,0.85,1.18,3.4,1
3920,LineC,78.76,74.82,205.76,1.0,1.14,0.69,2.7,0
2945,LineA,63.52,66.91,276.52,0.94,0.92,0.81,4.6,0
7236,LineA,81.21,33.12,191.4,1.05,1.24,1.06,0.8,1
2465,LineB,60.36,36.45,163.87,0.5990333451378033,1.12,1.34,0.4,1
3031,LineB,89.94,74.48,249.69,1.03,0.4112674482815223,0.6625657680074946,9.3,1
2419,LineC,87.59,59.81,267.35,1.04,1.28,1.01,2.3,0
234,LineA,76.16,34.49,74.55,1.08,0.7,0.94,6.7,0
7661,LineA,84.28,73.07,243.11,0.5335927276017407,1.23,0.73,9.4,1
4075,LineA,86.02,101.9,193.19,0.4983554720053993,0.49014065754099234,0.851870273152493,9.0,1
7980,LineA,77.55,107.15,97.99,0.87,0.87,0.75,9.5,0
709,LineB,66.67,91.92,77.86,,1.03,1.2,5.9,0
2119,LineA,76.06,102.24,298.4,1.07,1.02,0.97,2.4,0
6153,LineA,82.05,32.7,298.71,0.99,1.06,1.4,7.8,1
3961,LineA,70.0,60.24,248.18,0.92,0.72,0.86907977362022,0.9,1
6350,LineA,62.4,41.33,89.83,1.07,0.74,0.9,9.1,0
9358,LineB,92.42,97.4,91.52,0.4983554720053993,0.49014065754099234,1.26,7.7,1
8864,LineB,82.85,31.39,169.4,0.5788977705113224,0.96,0.82,4.1,1
5833,LineC,76.54,80.59,289.93,1.1,0.92,0.66,,0
5223,LineB,64.86,43.97,186.58,1.18,0.97,1.16,1.1,1
2123,LineB,75.21,70.59,230.73,0.94,0.7,1.04,4.9,0
6883,LineB,93.94,37.49,158.12,0.45808432275243777,0.5802814681232438,0.7227990196445394,8.0,1
3250,LineA,72.08,69.19,53.81,0.8,0.79,1.25,1.0,0
1716,LineB,81.11,68.91,263.71,,0.7042250826738395,0.8948940243218108,9.2,1
5130,LineC,83.45,73.28,75.05,0.89,0.75,0.79,,0
8508,LineB,93.85,89.78,168.0,0.412779279842856,0.4450702522498666,1.0841985294668093,3.9,1
2904,LineA,87.13,75.86,287.0,1.09,0.77,0.7055895191768123,2.1,1
5122,LineA,86.69,106.76,132.49,0.84,1.1,1.14,4.3,0
1253,LineC,93.92,70.27,261.79,1.09,0.5690138668004624,1.1702460318054448,0.5,1
8852,LineB,81.28,104.72,256.96,1.1,0.88,0.93,3.5,0
5469,LineB,96.57,72.72,93.0,1.1,0.6816898800282767,1.023965277829764,5.9,1
8321,LineC,74.94,57.05,137.19,0.98,1.1,0.96,0.4,0
6701,LineB,78.93,47.77,212.35,1.12,1.27,0.82,6.8,0
1263,LineB,,70.21,264.95,0.98,0.42816885026569446,1.25,1.2,1
6422,LineC,89.39,84.13,275.99,0.88,1.06,0.65,9.8,1
5055,LineA,72.11,50.26,274.82,,1.2,0.75,6.0,0
6294,LineA,70.38,84.33,60.17,1.19,0.7267602853194025,0.77,1.2,1
8810,LineC,79.61,50.68,153.46,1.1,0.6366194747371509,0.83,0.9,1
3009,LineC,74.11,37.77,97.68,,0.79,1.34,,0
9643,LineC,72.74,53.9,152.74,,0.6309856740757603,1.29,0.7,1
4654,LineB,80.93,70.44,80.81,1.14,1.21,1.1186175304022634,6.7,1
6017,LineA,68.49,111.43,78.46,0.8,0.8,0.94,5.4,0
8305,LineA,71.81,102.78,256.26,0.94,1.23,1.16,4.8,0
4963,LineC,83.13,31.63,196.58,0.5033893656620195,0.95,1.0841985294668093,4.8,1
5337,LineB,63.14,64.3,283.62,1.15,1.08,0.61,6.7,0
6104,LineC,,110.02,77.25,1.02,0.77,1.31,4.7,0
7824,LineB,85.64,69.93,248.95,0.89,0.5464786641548995,0.76,1.8,1
7625,LineB,62.59,31.45,108.43,0.51345715297526,0.6084504714301975,1.32,7.0,1
5025,LineC,96.17,69.04,94.83,0.568829983198082,0.6253518734143696,1.28,1.8,1
231,LineC,86.07,83.29,183.32,1.12,1.06,0.6453562675397674,2.5,1
3845,LineB,,88.3,54.69,0.89,0.73,0.93,3.8,0
8148,LineC,87.85,60.37,231.96,0.4480165354391974,0.7323940859807931,0.77,8.2,1
2658,LineB,72.03,81.15,159.58,0.96,0.6929574813510582,0.9207082750234015,1.0,1
2341,LineA,92.86,89.82,135.26,1.05,0.75,1.3,4.7,0
6061,LineC,82.36,97.9,162.93,1.15,1.29,1.0,4.4,0
8500,LineB,95.55,86.56,228.4,1.01,0.71,0.73,5.0,0
3177,LineA,61.82,50.79,207.02,0.81,0.96,1.15,4.5,0
2105,LineC,88.53,44.58,138.92,1.07,0.49014065754099234,0.76,0.0,1
3501,LineC,88.9,,250.25,,0.82,1.0,6.1,1
3284,LineB,66.04,55.64,61.19,1.02,1.01,0.71,,0
7544,LineA,85.43,91.99,270.65,0.4983554720053993,0.5915490694460253,0.8002417717493115,1.7,1
340,LineA,90.44,66.37,280.93,1.15,0.74,0.8174512722170386,6.2,1
3091,LineB,80.35,66.31,115.08,0.48828768469215894,0.93,1.006755777362037,4.5,1
4335,LineB,65.21,47.82,157.04,1.06,0.8,1.28,8.0,0
3449,LineA,97.98,111.62,178.03,1.05,1.09,1.02,5.0,0
3360,LineA,71.19,110.67,250.47,1.04,0.72,1.38,5.0,0
647,LineC,81.97,55.41,187.24,,0.597182870107416,1.12,1.0,1
7015,LineA,67.17,118.76,163.03,1.18,0.96,0.86,9.7,0
9657,LineC,63.29,,140.67,1.13,1.11,1.33,2.1,0
4886,LineB,63.73,83.31,52.96,0.93,0.99,0.63,8.6,0
2311,LineA,74.37,47.69,169.11,,0.74,0.76,9.5,0
8001,LineB,62.52,68.11,205.5,0.93,1.24,1.29,3.2,0
1959,LineB,70.02,59.44,53.62,0.5788977705113224,1.12,0.99,1.0,1
2337,LineC,92.66,49.41,98.88,1.09,0.87,1.08,2.9,0
434,LineA,74.87,110.61,110.29,1.1,0.88,1.18,5.4,0
9773,LineA,93.08,75.52,112.24,0.5587621958848418,0.4112674482815223,0.6797752684752216,6.0,1
8009,LineC,95.07,57.32,289.0,0.4681521100656782,1.15,0.6109372666043131,1.7,1
5451,LineB,81.91,106.43,295.66,0.4983554720053993,0.93,0.86907977362022,,1
7208,LineB,66.92,109.82,231.42,0.86,0.87,1.33,9.6,0
4058,LineC,91.5,102.06,236.97,0.5788977705113224,0.6704222787054952,0.6453562675397674,5.4,1
7087,LineA,71.55,98.22,79.44,1.13,1.18,0.67,4.2,0
1081,LineB,85.52,33.28,156.34,1.06,0.5295772621707273,1.0325700280636279,3.4,1
2004,LineC,82.59,60.8,139.57,0.5788977705113224,0.5633800661390717,1.0841985294668093,7.3,1
6863,LineA,71.91,75.56,290.13,0.89,0.83,0.73,4.7,0
6218,LineC,94.52,38.04,212.99,0.99,0.96,0.67,2.2,0
5618,LineA,76.41,43.03,186.72,1.03,0.45070405291125737,0.5765182656688589,1.1,1
945,LineC,69.5,36.32,102.39,0.89,0.78,0.67,6.0,0
2281,LineC,64.49,105.4,216.25,1.19,0.73,0.72,0.7,0
5643,LineA,67.34,118.24,286.63,1.18,1.0,1.33,5.8,0
9521,LineA,,114.08,138.46,0.89,1.26,0.72,3.3,0
4470,LineB,97.68,61.96,253.62,1.12,0.95,0.7,2.8,0
798,LineA,66.72,47.49,76.18,0.47318600372229835,0.73,1.0583842787652185,8.1,1
9371,LineC,79.62,57.46,251.94,0.93,0.85,0.89,9.6,0
8602,LineC,62.72,32.86,138.6,0.91,0.95,1.34,7.8,0
1112,LineC,97.13,105.12,127.72,,0.94,0.83,9.2,0
4213,LineA,85.45,79.16,291.47,0.84,1.09,0.83,6.4,0
4554,LineB,73.78,105.77,71.46,1.18,0.76,0.8,4.4,0
1208,LineC,60.33,60.62,170.25,1.0,1.28,1.24,4.7,0
6092,LineA,95.52,85.38,136.1,0.86,1.3,1.18,5.9,0
2237,LineA,68.01,110.74,143.52,0.40271149252961563,1.17,1.204665032740899,1.2,1
7394,LineA,77.07,98.33,243.76,1.02,1.28,0.74,0.7,0
306,LineC,60.53,40.88,150.71,0.96,0.79,1.23,7.5,0
6857,LineA,66.51,103.52,269.76,0.95,0.96,1.31,6.2,0
4366,LineB,,49.99,136.09,1.11,0.6366194747371509,0.8174512722170386,9.8,1
2975,LineA,64.35,88.13,74.86,,0.73,1.0928032797006728,1.5,1
6137,LineA,,104.02,284.42,,0.75,0.96,3.9,0
7595,LineB,68.54,39.33,204.77,1.02,0.46197165423403874,1.11,1.9,1
5224,LineA,88.79,107.54,156.28,1.07,0.96,0.8862892740879472,7.3,1
8140,LineB,71.56,66.82,135.38,1.08,1.14,0.86,3.7,0
901,LineA,63.75,61.8,142.13,1.08,0.83,0.94,3.6,0
8598,LineA,72.17,46.39,280.95,1.1,0.97,1.19,1.9,1
2326,LineA,97.05,61.31,107.91,0.88,0.78,1.006755777362037,0.8,1
8032,LineA,73.14,42.26,135.47,1.13,0.97,0.65,5.5,1
7995,LineC,68.74,104.1,284.06,1.02,0.5183096608479459,1.05,1.8,1
6969,LineB,71.73,37.81,148.3,1.04,0.98,1.05,1.5,0
